url;h1_result
https://tg24.sky.it/economia/2023/12/14/mutui-tassi-quando-scendono;Mutui, Bce lascia fermi i tassi al 4,50%. Ecco quando gli economisti prevedono la discesa
https://www.repubblica.it/economia/2023/12/14/news/manovra_imu_terza_rata-421653511/?ref=RHLF-BG-P2-S3-T1;Manovra, terza rata Imu in 200 città. FI insiste sulla proroga del Superbonus
https://www.repubblica.it/cronaca/2023/12/14/news/processo_stupro_grillo_avvocata_differenza_donna-421653507/;L’avvocata Ilaria Boiano: “Si indaga se ha resistito o meno ma così sul banco degli imputati finisce chi ha subito la violenza”
https://www.repubblica.it/cronaca/2023/12/13/news/elena_cecchettin_giulia_non_mi_ha_detto_che_aveva_paura_di_filippo_turetta_perche_conosceva_la_mia_ostilita_per_lui_e_que-421653541/?ref=RHLF-BG-P7-S3-T1;Giulia Cecchettin all’amica del cuore: “Filippo mi ha fatto paura. Dice anche che sono cattiva perché esco con voi”
https://roma.repubblica.it/cronaca/2023/12/14/news/omicidio_fabrizio_piscitelli_summit_esecuzione_diabolik-421656109/?ref=RHLF-BG-P7-S2-T1;Anche la camorra al summit della mala contro Diabolik. Così è stata decisa l’esecuzione del boss
https://milano.repubblica.it/cronaca/2023/12/14/news/omicidio_fiorenza_rancilio_figlio_guido_pozzolini_gobbi_carcere-421657886/?ref=RHLF-BG-P7-S1-T1;Omicidio di Fiorenza Rancilio, pm chiede la custodia in carcere per il figlio Guido. La donna aveva raccontato: “Ho paura di lui”. L’arma del delitto un peso da palestra
https://www.repubblica.it/esteri/2023/12/14/news/caccia_tempest_tank_accordi_difesa_futuro_italia-421658135/?ref=RHLF-BG-P6-S1-T1;Caccia e tank, i patti miliardari che condizionano il futuro dell’Italia
https://www.repubblica.it/salute/2023/12/14/news/nausea_gravidanza_ecco_perche-421649315/?ref=RHLF-BG-P5-S2-T1;Scoperta la causa della nausea in gravidanza: tutta colpa del feto
https://milano.repubblica.it/cronaca/2023/12/14/news/influenza_bronchioliti_e_virus_respiratori_tra_i_bambini_allarme_negli_ospedali_in_tutta_italia_emergenza_a_milano-421655675/?ref=RHLF-BG-P5-S1-T1;Picco di virus respiratori tra i bambini, in tutta Italia pronto soccorso e reparti pieni. Emergenza a Milano, i pazienti trasferiti a Brescia e Bergamo
https://www.repubblica.it/esteri/2023/12/14/news/ucraina_consigliere_sicurezza_danilov_russia_non_sta_vincendo_guerra-421653463/?ref=RHLF-BG-P3-S2-T1;Kiev, il consigliere per la sicurezza Danilov: “La Russia non sta vincendo la guerra. Lo crede solo l’Occidente”
https://www.repubblica.it/cronaca/2023/12/14/news/sepolto_a_santa_maria_maggiore_nella_cappellina_accanto_allicona_della_madonna_lultimo_strappo_di_papa_francesco-421653488/;Sepolto a Santa Maria Maggiore nella cappellina accanto all’icona della Madonna: l’ultimo strappo di papa Francesco
https://www.fanpage.it/napoli/allerta-meteo-gialla-in-campania-temporali-da-stasera-e-per-tutta-la-giornata-di-domani/;Allerta meteo gialla in Campania, temporali da stasera e per tutta la giornata di domani 
https://www.fanpage.it/esteri/netanyahu-non-vuole-la-soluzione-due-popoli-due-stati-per-la-palestina-ora-lo-dice-biden/;Netanyahu non vuole la soluzione “due popoli due stati” per la Palestina: ora lo dice Biden
https://www.fanpage.it/attualita/cop28-cosa-manca-nel-testo-dellaccordo-finale-secondo-il-climatologo-luca-mercalli/;Cop28, cosa manca nel testo dell’accordo finale secondo il climatologo Luca Mercalli
https://www.fanpage.it/esteri/la-punizione-collettiva-della-popolazione-di-gaza-e-inaccettabile-quello-di-israele-e-genocidio/;“La punizione collettiva della popolazione di Gaza è inaccettabile, il rischio è il genocidio” 
https://www.fanpage.it/attualita/voglio-morire-qui-nella-mia-terra-la-storia-di-vittorino-ultimo-abitante-del-borgo-fantasma/;“Voglio morire qui nella mia terra”: la storia di Vittorino, ultimo abitante del borgo fantasma 
https://www.fanpage.it/attualita/siamo-tutte-famiglie-questa-e-violenza-di-stato-sit-in-delle-mamme-omogenitoriali-a-padova/;“Siamo tutte famiglie, questa è violenza di Stato”, sit-in delle mamme omogenitoriali a Padova 
https://www.fanpage.it/politica/conte-contro-meloni-io-non-ho-attivato-il-mes-non-ti-permettere-piu-di-dire-falsita/;Conte contro Meloni: “Io non ho attivato il Mes, non ti permettere più di dire falsità” 
https://www.fanpage.it/politica/cosa-sta-succedendo-sul-mes-in-italia-chi-e-a-favore-e-chi-contro-la-ratifica-della-riforma/;Chi è a favore e chi contro la riforma del Mes in Italia: le ragioni del sì e quelle del no
https://www.fanpage.it/politica/cosa-sta-facendo-la-maggioranza-pur-di-non-votare-sul-mes/;Cosa sta facendo la maggioranza pur di non votare sul Mes
https://www.fanpage.it/milano/ups-indagata-per-caporalato-sequestrati-86-milioni-vietato-fare-pubblicita-per-un-anno/;Ups indagata per caporalato, sequestrati 86 milioni: “Vietato fare pubblicità per un anno”
https://www.ansa.it/sardegna/notizie/2023/12/13/ero-una-preda-in-aula-la-teste-chiave-del-processo-grillo-jr_35eefad4-4031-4096-b25d-338a060f04b1.html;"
                    'Ero una preda', in aula la teste chiave del processo Grillo jr
                  "
https://www.ansa.it/sito/notizie/topnews/2023/12/14/venier-spot-con-mio-volto-fake-procedimento-antitrust-su-meta_b20fe12b-7fda-4223-9a11-7d0291612f49.html;"
                    Venier, spot con mio volto fake, procedimento Antitrust su Meta
                  "
https://www.ansa.it/sito/notizie/topnews/2023/12/14/sciamericano-bennett-vince-a-sorpresa-libera-gardenaparis-11o_12571ebd-9d5a-444e-b346-b5c29ba13eb2.html;Sci:americano Bennett vince a sorpresa libera Gardena,Paris 11/o
https://www.ansa.it/sito/notizie/topnews/2023/12/14/la-bce-lascia-i-tassi-fermi-al-450_ba326c36-f2ff-412e-b8ff-d5498b4faee5.html;La Bce lascia i tassi fermi al 4,50%
https://www.ansa.it/sito/notizie/topnews/2023/12/14/vaticano-non-si-impedisca-la-comunione-a-ragazze-madri_84d95dc8-7dfa-425b-a9d3-f1090fd9177a.html;"
                    Vaticano, non si impedisca la comunione a ragazze madri
                  "
https://www.ansa.it/sito/notizie/topnews/2023/12/14/bce-la-crescita-resta-contenuta-08-nel-2024_e60287ac-7a98-48c7-8833-35ae3519ddd8.html;Bce, la crescita resta contenuta, +0,8% nel 2024
https://www.ansa.it/sito/notizie/topnews/2023/12/14/per-la-rottamazione-cartelle-prime-2-rate-entro-il-18-dicembre_2ae2201f-8a22-4e50-9b56-1e9121dec0f5.html;Per la rottamazione cartelle prime 2 rate entro il 18 dicembre
https://www.ansa.it/sito/notizie/topnews/2023/12/14/sinner-in-visita-a-maranello-il-suono-della-ferrari-e-unico_909516cc-cf48-4d17-bb52-c3d5c55d1247.html;"
                    Sinner in visita a Maranello 'il suono della Ferrari è unico'
                  "
https://www.ansa.it/sito/notizie/economia/2023/12/14/anche-la-bce-dopo-la-fed-lascia-i-tassi-invariati_e589a53f-5bc1-4a60-8f86-633c381e55fd.html;"
                    La Bce lascia fermi i tassi, Lagarde frena sui tagli 
                  "
https://www.ansa.it/sito/notizie/topnews/2023/12/14/salvini-per-ponte-e-normale-calabria-sicilia-mettano-fiches_81006a3c-2756-4633-891c-a32fe3d32ff1.html;"
                    Salvini, per ponte è normale Calabria-Sicilia mettano fiches
                  "
https://www.agi.it/cronaca/news/2023-12-14/omicidio-fiorenza-rancilio-fermato-figlio-24430355/;"

                            Fiorenza Rancilio uccisa con un manubrio da palestra. Fermato il figlio
                        
"
https://www.agi.it/cronaca/news/2023-12-14/indagato-medico-papa-sergio-alfieri-24429503/;"

                            Indagato il chirurgo del Papa
                        
"
https://www.agi.it/politica/news/2023-12-14/supermedia-agi-fdi-pd-fratelli-italia-24430711/;Cala Fratelli d'Italia, in risalita Pd, M5s e Forza Italia
https://www.agi.it/cronaca/news/2023-12-14/arrestato-in-festa-a-scampia-100-latitanti-piu-ricercati-24427828/;"

                            Boss della camorra arrestato davanti alla torta di compleanno
                        
"
https://www.agi.it/estero/news/2023-12-14/suicidio-emanuelle-debever-aperto-fascicolo-parigi-24432685/;"

                            A Parigi aperto un fascicolo sul suicidio dell'attrice Debever
                        
"
https://www.agi.it/spettacolo/televisione/news/2023-12-14/kate-micucci-big-bang-theory-cancro-polmoni-24428270/;"

                            Kate Micucci, star di 'Big Bang Theory', operata di cancro ai polmoni
                        
"
https://www.agi.it/estero/news/2023-12-14/consiglio-ue-bilancio-adesione-ucraina-24425090/;"

                            Il difficile Consiglio Ue sul bilancio pluriennale e l'adesione dell'Ucraina
                        
"
https://www.agi.it/cronaca/news/2023-12-13/sfregiata-con-acido-marito-gip-ribalta-accuse-24417777/;"

                            Sfregiata con l'acido dal marito, lui ribalta le accuse: ""Mi ha aggredito lei""
                        
"
https://www.agi.it/cronaca/news/2023-12-13/papa-preparato-tomba-santa-maria-maggiore-24408679/;"

                            Il Papa: ""Ho preparato la mia tomba in Santa Maria Maggiore"" 
                        
"
https://www.agi.it/estero/news/2023-12-14/putin-catastrofe-gaza-ucraina-controffensiva-fallita-24429511/;"

                            Putin: la catastrofe di Gaza non è paragonabile all'Ucraina
                        
"
https://www.ilmessaggero.it/persone/fedez_hater_leone_minaccia_letterina_scuse_cosa_e_successo_news_instagram-7816088.html;Fedez risponde (di nuovo) all'hater che ha offeso Leone: «Non te la cavi con una letterina di scuse»
https://www.ilmessaggero.it/salute/focus/covid_oggi_dicembre_2023_natale_sintomi_vaccini_open_day_lazio_news-7816124.html;Covid, aumentano i contagi: il picco a Natale. E nel Lazio ripartono gli open day per i vaccini
https://www.ilmessaggero.it/economia/schede/tasse_fisco_imu_congliagli_iva_cosa_di_paga_prima_di_natale_calendario-7816014.html;Fisco: Imu, rottamazione, sostituti d'imposta, conguagli. Tutte le tasse da pagare entro Natale (scadenze e moduli)
https://www.ilmessaggero.it/economia/news/bce_tassi_interesse_fermi_cosa_succede_adesso-7816100.html;La Bce lascia i tassi invariati ma avvisa: «L'inflazione tornerà a crescere nel breve periodo». Resta il nodo mutui
https://www.ilmessaggero.it/sport/calcio/roma_sheriff_lapsus_mourinho_bravo_il_loro_tecnico_italiano_ma_e_stato_esonerato_2_mesi_fa-7816113.html;Roma-Sheriff, lapsus Mourinho: «Bravo il loro tecnico italiano». Ma è stato esonerato 2 mesi fa
https://www.ilmessaggero.it/italia/ciro_grillo_domande_vittima_polemica_intimita_medioevo_avvocato-7816087.html;Ciro Grillo, l'avvocata Antonella Cuccureddu e le domande choc alla vittima: «Medioevo? Non mi faccio intimidire. Io minacciata sui social»
https://www.ilmessaggero.it/italia/elena_cecchettin_giulia_paura_filippo_turetta_chi_l_ha_visto-7815769.html;Elena Cecchettin: «Giulia non mi ha detto che aveva paura di Filippo perché sapeva che non lo sopportavo»
https://www.ilmessaggero.it/salute/focus/chirurgo_papa_sergio_alfieri_indagato_chi_e_interventi-7815792.html;Sergio Alfieri, indagato a Roma il chirurgo del Papa. I pm: era altrove, non in sala operatoria. Lui: «Sono sereno»
https://www.ilmessaggero.it/mondo/putin_guerra_ucraina_discorso_oggi_ultime_notizie-7815864.html;Putin: pace dopo aver raggiunto i nostri obiettivi. Stoltenberg: «Se vince in Ucraina non si fermerà»
https://www.ilmessaggero.it/persone/john_hemingway_raf_trovata_bimba_carla_fabbri_salvo_pilota_spitabbattuto_ferrara_copparo_battagli_inghilterra_chi_e-7815785.html;John Hemingway, pilota della Raf abbattuto a Ferrara. «A salvarlo dai nazisti nel 1945 fu mia madre Carla»
https://www.lastampa.it/editoriali/lettere-e-idee/2023/12/14/news/il_metodo_ursula_accontentare_tutti-13930820/?ref=LSHAE-BH-P1-S1-T1;Questo è un articolo a pagamento, ma oggi te lo regaliamo.Buona lettura!
https://www.lastampa.it/editoriali/lettere-e-idee/2023/12/14/news/israele_rischio_isolamento-13930824/?ref=LSHAE-BH-P1-S2-T1;Se Israele sottovaluta il rischio isolamento
https://www.lastampa.it/editoriali/lettere-e-idee/2023/12/14/news/misurare_il_successo_quando_i_numeri_non_dicono_tutto-13930835/?ref=LSHAE-BH-P1-S3-T1;La difficile arte di misurare il successo quando i numeri non dicono tutto
https://www.lastampa.it/editoriali/lettere-e-idee/2023/12/14/news/malessere_tiktok_ragazze-13930822/?ref=LSHAE-BH-P1-S4-T1;Il malessere di TikTok sottomette le ragazze
https://www.lastampa.it/esteri/2023/12/14/video/montagne_russe_da_incubo_si_bloccano_sulla_sommita_per_un_guasto_e_i_passeggeri_restano_a_testa_in_giu-13931137/?ref=LSHSP-BH-P1-S1-T1;Montagne russe da incubo: si bloccano sulla sommità per un guasto e i passeggeri restano a testa in giù
https://www.lastampa.it/cronaca/2023/12/14/news/chirurgo_papa_indagato_alfieri_gemelli-13930799/?ref=LSHA-BH-P1-S1-T1;Indagato per falso il chirurgo del Papa: “Risultava presente in sala operatoria ma faceva visite private”
https://www.lastampa.it/vatican-insider/2023/12/14/news/vaticano_comunione_ragazze_madri-13931924/?ref=LSHA-BH-P1-S3-T1;Il Vaticano ai preti: “Non si neghi la comunione alle mamme single”. E sulle prostitute: “Nessuno può scagliare la prima pietra”
https://www.lastampa.it/esteri/2023/12/14/news/belgio_bambini_chiesa_adozioni-13931892/?ref=LSHA-BH-P1-S2-T1;Choc in Belgio: “30mila bimbi venduti dalla Chiesa per l’adozione all’insaputa delle madri”
https://www.lastampa.it/esteri/2023/12/14/diretta/russia_ucraina_guerra_news_oggi-13930869/?ref=LSHA-BH-P2-S1-T1;Guerra Russia-Ucraina, il Consiglio Ue dà il via libera ai negoziati per l’adesione di Ucraina e Moldavia. Orban esce dalla sala. Zelensky: “Una vittoria”
https://www.lastampa.it/esteri/2023/12/14/diretta/israele_hamas_guerra_news_oggi-13930864/;Guerra in Medio Oriente: raid notturni su un campo profughi a Rafah. Sventati attentati di Hamas in Europa: arresti in Germania, Danimarca e Olanda. Il Mossad ringrazia le polizie
https://www.ilfattoquotidiano.it/2023/12/14/la-regista-di-barbie-greta-gerwig-sara-presidente-di-giuria-al-festival-di-cannes-2024/7383267/;La regista di Barbie Greta Gerwig sarà presidente di giuria al Festival di Cannes 2024
https://www.ilfattoquotidiano.it/2023/12/14/la-bce-lascia-invariati-i-tassi-ma-frena-sul-primo-taglio-resteranno-su-livelli-restrittivi-per-un-tempo-sufficientemente-lungo/7383474/;La Bce lascia invariati i tassi. Ma Lagarde frena sul primo taglio: “Non ne abbiamo parlato, non dobbiamo abbassare la guardia”
https://www.ilfattoquotidiano.it/2023/12/14/terrore-dibattito-mes-centrodestra-rinvio-votazione/7383303/;Terrore per il dibattito sul Mes: centrodestra in fuga. Dopo l’auto-ostruzionismo, un altro rinvio: la votazione slitta (e forse finirà al 2024)
https://www.ilfattoquotidiano.it/2023/12/14/consiglio-ue-orban-si-mette-di-traverso-kiev-non-ha-i-requisiti-per-lingresso-vertice-con-von-der-leyen-michel-scholz-e-macron/7383176/;Consiglio Ue, Orban si mette di traverso: “Kiev non ha i requisiti per l’ingresso”. Vertice con von der Leyen, Michel, Scholz e Macron
https://www.ilfattoquotidiano.it/2023/12/14/putin-abbiamo-617mila-soldati-ucraina-disposti-a-parlare-con-gli-usa/7383495/;Putin: “Abbiamo 617mila soldati in Ucraina, presto le armi a Kiev finiranno. Disposti a parlare con gli Stati Uniti, ma serve rispetto”
https://www.ilfattoquotidiano.it/2023/12/14/bavaglio-ai-cronisti-stop-alla-pubblicazione-delle-ordinanze-di-custodia-lemendamento-di-azione-che-spacca-il-governo/7383546/;Bavaglio ai cronisti, stop alla pubblicazione delle ordinanze di custodia: l’emendamento di Azione che spacca il governo
https://www.ilfattoquotidiano.it/2023/12/14/per-il-parlamento-europeo-la-genitorialita-riconosciuta-da-un-pese-membro-deve-valere-in-tutta-lue/7383496/;Per il Parlamento europeo “la genitorialità riconosciuta da un Paese membro deve valere in tutta l’Ue”
https://www.ilfattoquotidiano.it/2023/12/14/moby-prince-lincredibile-sentenza-dei-giudici-di-firenze-commissione-dinchiesta-nessun-fatto-nuovo-ma-ignorano-la-perizia-medica/7383160/;Moby Prince, l’incredibile sentenza dei giudici di Firenze: “Commissione d’inchiesta? Nessun fatto nuovo”. Ma ignorano la perizia medica
https://www.ilfattoquotidiano.it/2023/12/14/cpr-sequestrato-a-milano-i-pm-ospiti-ridotti-in-condizioni-disumane-quadro-inquietante-i-racconti-cibo-rancido-e-intossicazioni/7383221/;Cibo avariato, psicofarmaci, topi, medici “razzisti”: il Cpr di via Corelli a Milano nei racconti dei testimoni raccolti dalla Procura
https://www.ilfattoquotidiano.it/2023/12/14/migranti-in-albania-il-governo-fa-spallucce-la-sospensione-conferma-la-serieta-del-paese-critiche-dal-consiglio-deuropa/7383566/;Migranti in Albania, il governo fa spallucce: “La sospensione conferma la serietà del Paese”. Critiche dal Consiglio d’Europa
https://www.ilsole24ore.com/art/borse-asia-rally-la-fed-solo-tokyo-chiude-negativa-07percento-il-rialzo-yen-AFJSGz2B;Le Borse Ue chiudono in ordine sparso dopo la Bce, Milano zavorrata dalle banche. Spread ai minimi da settembre 
